screen_name,profile_image_url,location,created_time,text
今晚再殺一個人,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/a06f54b5ly8hfdvsfn4lhj20u00u0jtf.jpg?KID=imgbed,tva&Expires=1696922107&ssig=WSKZlBHcNK",香港 其他,Mon Sep 11 10:46:43  2023,早上好！出发去挣花西子啦！在工地搬砖一天300块，可得3.8个花西子眉笔，路过面包店，太香了，忍不住预支0.07个花西子买俩肉松小贝吃吃，觉得腻想再去买杯水喝，蜜雪冰城就行了。我真有罪，不努力工作还贪吃[送花花]
毛球炖鸡,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/dcf328d6ly8hfqtuayueej20u00u0gn7.jpg?KID=imgbed,tva&Expires=1696922107&ssig=hmOJMAN6Tp",江苏 南京,Sun Sep 10 19:08:00  2023,“很高贵 高攀不起”[老师好]
玛尼玛尼浦莉兹,"https://tvax4.sinaimg.cn/crop.0.0.464.464.50/008fPu6Wly8h9co9j1w1tj30cw0cwdg2.jpg?KID=imgbed,tva&Expires=1696922107&ssig=DGortOcPkl",重庆,Sun Sep 10 17:31:17  2023,作为商家要做到真正让利顾客，而不是让利给所谓带货人。你看看人家蜜雪冰城。国货不是挡箭牌，更不是你无根据价格高的理由。对你品牌的印象只有两点：带货人李佳琦和浓重的国货风包装。
Mister_mo,"https://tva4.sinaimg.cn/crop.0.0.180.180.50/8f58da49jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1696922107&ssig=oxmH%2BOdo%2FL",广东 广州,Mon Sep 11 11:34:40  2023,买你的你是花西子，不买你的你就是叫花子！
晓时候-赵启悦,"https://tvax1.sinaimg.cn/crop.0.0.622.622.50/005vMwtely8hhxfced4jxj30ha0hadh9.jpg?KID=imgbed,tva&Expires=1696922107&ssig=z25LG6bQoD",北京,Mon Sep 11 08:57:08  2023,有本事走出国门，挣全世界的钱[二哈]
天线宝宝是宝宝,"https://tvax2.sinaimg.cn/crop.0.0.240.240.50/006JEcOAly8hedenigyipj306o06omx5.jpg?KID=imgbed,tva&Expires=1696922107&ssig=d%2B3mUXz%2FmX",上海 黄浦区,Sun Sep 10 16:18:01  2023,你们养的狗都朝你衣食父母叫了，还不管管？
OriginalPro,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/006XdZWLly8hibl16eqb8j30u00u0dib.jpg?KID=imgbed,tva&Expires=1696922107&ssig=ONtfG%2B0r%2Bh",其他,Sun Sep 10 18:16:53  2023,抵制花西子
蜜森姐姐,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/006531F9ly8gwb3tslhyij30u00u0gp2.jpg?KID=imgbed,tva&Expires=1696922107&ssig=djRknMJOsD",广西,Mon Sep 11 09:41:44  2023,图片评论 http://t.cn/A6OX7tfW
-勿复,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/e7b29e02ly8hipgwgofq3j20u00u0di9.jpg?KID=imgbed,tva&Expires=1696922107&ssig=oCvv0VQuOP",海外,Sun Sep 10 19:12:07  2023,平民可买不起呢[太开心][太开心][太开心][太开心][太开心]
蜜森姐姐,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/006531F9ly8gwb3tslhyij30u00u0gp2.jpg?KID=imgbed,tva&Expires=1696922107&ssig=djRknMJOsD",广西,Mon Sep 11 10:45:20  2023,努力上班被老板骂，下班被李嘉琦骂，工资低也是自己的错，去他直播间买东西还要被嫌弃，狗都嫌的打工人[嘻嘻][嘻嘻]
保质,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/bcacdd4dly8hfzvuu6ljjj20u00u0jt0.jpg?KID=imgbed,tva&Expires=1696922107&ssig=yFmksCKuei",上海,Sun Sep 10 18:58:39  2023,买你这个眉笔还不如买金子 你比金子卖的都贵[舔屏][舔屏][舔屏]
丢失的橡皮檫,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/007cPRDUly8h9afzfqwq1j30u00u0q4e.jpg?KID=imgbed,tva&Expires=1696922108&ssig=PaDnFNx4Dz",其他,Sun Sep 10 16:08:03  2023,就冲这嘴脸，我宁愿买别的，你家广告太多啦，真的很烦
幸运小羊羊羊,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/006scWyfly8hbfvdqivb0j30u00u03zu.jpg?KID=imgbed,tva&Expires=1696922108&ssig=BeiWjQybQx",山东,Sun Sep 10 18:29:13  2023,你把家都掏给李佳琦了，但是你没掏给我们啊，但是你价钱就是贵啊，承受者是我们，我们没努力工作，没涨工资，买不起！！！
鱼崽豆包,"https://tvax4.sinaimg.cn/crop.0.0.790.790.50/8acdc00aly8hdpynpaaq5j20ly0lyq58.jpg?KID=imgbed,tva&Expires=1696922108&ssig=rxGjp2vTVc",山东 青岛,Mon Sep 11 09:39:17  2023,以前买过，以后不会买了，也不知道你在高贵什么[微笑]
SWANNNU,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/80ad08c8ly8hgudfnn6xwj20u00u078b.jpg?KID=imgbed,tva&Expires=1696922108&ssig=PmD1lghma%2F",广东 深圳,Mon Sep 11 11:28:36  2023,花西子做了这么多年，销量上去了吗，品牌知名度上去了吗，想想自己这几年是不是没有认真做好品牌，好好努力不行吗[doge][doge]
Jason-Elvira,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/6c09acdbly8g6m2em0zkij20ro0romyz.jpg?KID=imgbed,tva&Expires=1696922108&ssig=TV%2BtP%2F7%2Fch",云南 昆明,Sun Sep 10 17:19:58  2023,你爹是他么@李佳琦Austin  还是你是他爹？
技巧舞步跳完躺了,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/007GwwiNly8hhx5zcc2uoj30u00u0dh6.jpg?KID=imgbed,tva&Expires=1696922108&ssig=hoJIvx2CbX",湖南,Sun Sep 10 21:28:12  2023,和李佳琦锁亖，自产自销吧，我缺那79块钱?[微笑] 麻烦学学尊重消费者吧。 http://t.cn/A6O6NLgR
小王跌倒在床上,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/d9568f3dly8hinuezmp59j20u00u0taa.jpg?KID=imgbed,tva&Expires=1696922108&ssig=XU48b7Yjhc",北京,Mon Sep 11 07:54:07  2023,1g要980多 比金子还贵🙃
莫辰渊,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/005O11xAly8h455ed2g85j30u00u0jvw.jpg?KID=imgbed,tva&Expires=1696922108&ssig=DN8w3J3NoX",天津,Sun Sep 10 16:23:41  2023,打着国货旗号pua国人哈哈哈哈哈哈哈哈哈哈哈哈
Alvin艾文艾文艾文,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/924c7821ly8hijj025cwtj20u00u00ub.jpg?KID=imgbed,tva&Expires=1696922108&ssig=SudqYlM%2Fui",江苏,Mon Sep 11 12:11:14  2023,我准备把家里的黄金都卖了 去投资花西子黄金眉笔 这玩意0.08g比黄金保值多了 以后干掉美金不是梦 [抱一抱][抱一抱][抱一抱][抱一抱][抱一抱]
特浓抹茶味儿,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/006uyVFZly8h1240mhmf7j30u00u0abw.jpg?KID=imgbed,tva&Expires=1696922108&ssig=tyIqEh0SEv",江苏,Sun Sep 10 23:01:25  2023,买过一次散粉 不咋好用
aria_ava,"https://tvax3.sinaimg.cn/crop.0.0.512.512.50/a7b18d61ly8hhklhjdz1qj20e80e874t.jpg?KID=imgbed,tva&Expires=1696922108&ssig=g%2FaTgbJ1PJ",湖南,Mon Sep 11 07:51:39  2023,大实话就是你家确实卖贵了[doge][doge][doge][doge][doge] http://t.cn/A6O6kvT0
不想续费会员胡乱改个名字,"https://tvax3.sinaimg.cn/crop.0.0.564.564.50/85a48ccbly8h61rvqvgcgj20fo0fo75f.jpg?KID=imgbed,tva&Expires=1696922108&ssig=3ySqJMmyAZ",海外,Sun Sep 10 22:45:50  2023,心思全花在花里胡哨的包装和造型上了，东西一点都不好用，就拿蜜粉来说吧，取粉的时候除了粉扑上没有粉其他地方到处都是粉
黑暗的世界没有光_,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/007sInsWly8hh6rtqy97vj30u00u00uh.jpg?KID=imgbed,tva&Expires=1696922108&ssig=w%2BZ8ji1oN4",浙江 温州,Sun Sep 10 15:43:54  2023,给了他多少钱[doge]
雷鬼魂儿,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/e02dbaf3ly8hdmx8ppf69j20u00u076d.jpg?KID=imgbed,tva&Expires=1696922108&ssig=EGt4qR2LM%2B",其他,Mon Sep 11 01:10:22  2023,别特么打着国货的旗号道德绑架道德绑架[太开心]，金玉其外的东西，永远不会买
谢欣汝的微博,"https://tvax1.sinaimg.cn/crop.0.0.1008.1008.50/005M2RP5ly8gsk8klooddj30s00s0djg.jpg?KID=imgbed,tva&Expires=1696922108&ssig=7lIi85Vflr",河南 郑州,Mon Sep 11 00:30:26  2023,[允悲]还说要买粉饼和气垫的，李佳琦侮辱我  我不买了  合着我辛苦赚的钱都进了资本家手里[苦涩]
劳拉的小小星,"https://tvax1.sinaimg.cn/crop.0.0.512.512.50/922c9f58ly8hczmi3gv55j20e80e8mxi.jpg?KID=imgbed,tva&Expires=1696922108&ssig=pW3ZcpltFX",重庆,Sun Sep 10 15:53:16  2023,教训起消费者来了是吧
一只橘子掉下来,"https://tvax4.sinaimg.cn/crop.0.0.828.828.50/008wE3kQly8hhbsowzmaej30n00n0abb.jpg?KID=imgbed,tva&Expires=1696922108&ssig=9RrGptN252",浙江,Mon Sep 11 15:15:24  2023,“国～货～品～牌～很～难～的～”
鹏鹏icon-,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/0066zqQvly8gzxp1ndnfqj30u00u0q5v.jpg?KID=imgbed,tva&Expires=1696922108&ssig=%2BGp0RAusEL",山东 青岛,Sun Sep 10 17:56:54  2023,你们这种地摊货品牌在高贵什么？[费解]
猫卡之嘹亮的小号,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/006ugNn2ly8h0tk311gxlj30ro0rp402.jpg?KID=imgbed,tva&Expires=1696922108&ssig=HctD7Zq3yD",北京,Mon Sep 11 06:51:11  2023,一根眉笔多高贵……哎 不骂了 打工人还得去赚钱
工作赚窝囊费,"https://tvax3.sinaimg.cn/crop.0.0.700.700.50/0061Yfr9ly8h7wvohrw2bj30jg0jgwh8.jpg?KID=imgbed,tva&Expires=1696922108&ssig=ZAYUV8hzhg",其他,Sun Sep 10 19:21:22  2023,你们给了李佳琦多少返点啊，说出来让穷鬼们感受一下嘛[允悲]
-崩溃闪电球_,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/008s66iRly8hijhmvhfrdj30u00u0whe.jpg?KID=imgbed,tva&Expires=1696922109&ssig=BWyVb2k%2Fkl",海外,Tue Sep 12 11:55:48  2023,你还真好意思卖得比香奈儿还贵啊[费解][费解][费解][费解]
辛佳睿睿睿睿睿睿睿,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/9ca1c8dbly8h532orwaxsj20u00u0af3.jpg?KID=imgbed,tva&Expires=1696922109&ssig=iXcEQsH2GJ",海外,Mon Sep 11 01:52:12  2023,你就是越来越贵了 是不是都去营销了[老师好]永远不会再买了 http://t.cn/A6O6mLOO
我就是七宝他娘,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/67a38efdly1hipikv43bcj20u00u0jsd.jpg?KID=imgbed,tva&Expires=1696922109&ssig=91xhuh%2FeoX",海外 法国,Mon Sep 11 02:14:02  2023,花西子好好跟李佳琦相亲相爱吧，反正我是穷得不行，买不起你们家哦！[爱你] http://t.cn/A6O6mDaN
我爱桃乐丝98823,"https://tvax3.sinaimg.cn/crop.0.0.512.512.50/005O2SxAly8hia80vs6c3j30e80e8glt.jpg?KID=imgbed,tva&Expires=1696922109&ssig=TdY60D2YUA",其他,Sun Sep 10 16:17:05  2023,好优秀的国货品牌，去推广给有钱人吧，我有好好工作，就是买不起，打扰了花西子，有缘再见
一只橘子掉下来,"https://tvax4.sinaimg.cn/crop.0.0.828.828.50/008wE3kQly8hhbsowzmaej30n00n0abb.jpg?KID=imgbed,tva&Expires=1696922109&ssig=mSjjQ%2FPdAH",浙江,Sun Sep 10 16:59:10  2023,一直想吐槽 你家的包装甚至整logo都很丑
逗比逗比蹦擦擦ii,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/73fd617cly8gb6n23fxnpj20u00u0jtn.jpg?KID=imgbed,tva&Expires=1696922109&ssig=prumRVcMQf",北京 朝阳区,Mon Sep 11 14:56:04  2023,他确实飘了，他妈当初连2万块钱学费都给他交不起，是他妈工作没好好努力！
吭叽蛇,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/ad745593ly8hfoqiqd9u4j20e80e8jro.jpg?KID=imgbed,tva&Expires=1696922109&ssig=LlJY%2FO9Bhk",广东 深圳,Sun Sep 10 16:15:46  2023,哇哦，花西子哦，李嘉琦哦，你们真高端吧，
花哥sky,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/49461e4dly8gbnsxurk54j20u00u0dh3.jpg?KID=imgbed,tva&Expires=1696922109&ssig=1ZeFiomRhW",上海,Mon Sep 11 12:32:21  2023,花戏子！买它的都是戏子！好吧，普通人不会买的，
陶甜甜呀,"https://tvax2.sinaimg.cn/crop.0.0.995.995.50/005J96tlly8h1auuk1rs8j30rn0rnq3q.jpg?KID=imgbed,tva&Expires=1696922109&ssig=oqffcqHrMS",河北 保定,Mon Sep 11 16:09:37  2023,啥时候进军奢侈品行列了？
苏禹诺,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/006GJjwFly8h0p8bc01grj30u00u0tal.jpg?KID=imgbed,tva&Expires=1696922109&ssig=qgsUbG8KBy",浙江,Mon Sep 11 19:55:14  2023,天啊，花西子研发中心和工厂在日本吗？[doge]
酸奶祎Yi_GKC,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/633d20dbly8hctht6q5r5j20u00u0wii.jpg?KID=imgbed,tva&Expires=1696922109&ssig=611nt1b6li",上海 浦东新区,Tue Sep 12 10:43:57  2023,非常好奇，你一个口口声声的国货，到底有什么原材料价格是可以比黄金还贵一倍？
zhaao-,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/0073FbvMly8hhozwruqftj30u00u0n0c.jpg?KID=imgbed,tva&Expires=1696922109&ssig=3%2BPfBkRFuo",其他,Tue Sep 12 13:07:03  2023,不是你tm几年前宣传日本工厂的时候啦[费解]还告网友，是不是日本货你自己心里清楚 http://t.cn/A6Oap9JD
Zz春风化雨,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/0074NHwAly8hi55oehoopj30u00u0wg2.jpg?KID=imgbed,tva&Expires=1696922109&ssig=SOqhvVqz%2FA",其他,Mon Sep 11 17:58:33  2023,以后不会再买你家任何一样东西
一起来爱为为吧,"https://tvax3.sinaimg.cn/crop.0.0.512.512.50/007EhHn2ly8hi2sskqaq0j30e80e83z9.jpg?KID=imgbed,tva&Expires=1696922109&ssig=Qkl3xDlLzi",江苏,Mon Sep 11 06:30:38  2023,最好李就是都用你家的东西[心][心][心]我为没有买过一次你家的东西感到骄傲[心]
海的那边是夹心脆,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/006cgga4ly8hihtytmqduj30u00u00x0.jpg?KID=imgbed,tva&Expires=1696922109&ssig=n%2BVJmfxe39",河北,Sun Sep 10 16:14:41  2023,贵族品牌哦！卑微打工人可高攀不起！
时代TFP禹资格,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/0075l0cOly8hi4cph73vhj30u00u0afi.jpg?KID=imgbed,tva&Expires=1696922109&ssig=KuTc16MMwH",江苏,Mon Sep 11 14:41:26  2023,㨰[挤眼]
兔兔几哒哟,"https://tvax1.sinaimg.cn/crop.0.0.180.180.50/67b8e04aly8gxzn8b22shj2050050glh.jpg?KID=imgbed,tva&Expires=1696922109&ssig=K5AYmJ14XG",海外 英国,Tue Sep 12 00:48:02  2023,你的研发中心还在日本吗
切记不要乱花钱,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/dd27729fly8gs7mb271zkj20u00u075k.jpg?KID=imgbed,tva&Expires=1696922109&ssig=HJbVf7Gq2w",其他,Mon Sep 11 21:03:30  2023,东西确实贵 不管有没有李佳琦这件事情 产品质量也不咋地
野兽派先生a,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/0062QNkcly8hdfckcpv2uj30u00u140z.jpg?KID=imgbed,tva&Expires=1696922109&ssig=J2bj9yjpQW",北京,Mon Sep 11 22:18:07  2023,終於明白了。他媽媽給他交不起兩萬塊學費是什麽原因了。原來是他媽媽工作不夠努力啊[笑cry]
山海与月,"https://tvax1.sinaimg.cn/crop.0.0.888.888.50/006CPwqsly8hhg4a1772lj30oo0oowi2.jpg?KID=imgbed,tva&Expires=1696922109&ssig=CJ1q4hbHkx",山东 济南,Sun Sep 10 16:05:43  2023,谢谢喽，避雷你家眉笔[爱你]79元买哪个牌子不行
小熊可可茶XXXF,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/9d5988b4ly8hc7dgna36tj20u00u0acq.jpg?KID=imgbed,tva&Expires=1696922109&ssig=uk%2FmDvuNAy",黑龙江,Mon Sep 11 05:09:16  2023,就凭一句话也彻底把品牌拉下水了
