screen_name,profile_image_url,location,created_time,text
海盐有点咸-Lucky,"https://tvax4.sinaimg.cn/crop.0.0.1020.1020.50/0088F6VHly8hhnvgu2jvxj30sd0scdj4.jpg?KID=imgbed,tva&Expires=1696921402&ssig=6zhfOfxahu",其他,Mon Sep 11 01:49:09  2023,最大的错就是：佳琦是公众人物，不像我们普通人可以随意随时发言，一句无心的话就要被放大！应该谨言慎行…
T是你的甜呀,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/e9e32fbcly8hdb811wxguj20u00u03zd.jpg?KID=imgbed,tva&Expires=1696921402&ssig=U%2Fltby33Ri",河南,Mon Sep 11 01:45:19  2023,反正我不能没有你 不然我在买不到划算又放心的了（别杠我，没办法我只信这一个主播）
陳筱溪来了,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/007ixKNIly8hhoxjemnblj30e80e8t9d.jpg?KID=imgbed,tva&Expires=1696921402&ssig=PNbV4KjkUi",重庆 涪陵区,Mon Sep 11 01:41:40  2023,我看过花西子原材料做工的视频，这个价确实还好（小声bb）
向后奔跑的句号,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/006DkC4yly8gk5gznkwvrj30u00u0jtu.jpg?KID=imgbed,tva&Expires=1696921402&ssig=D%2BspypqS8w",海外 瑞典,Mon Sep 11 09:44:04  2023,你没得洗，站在风口被网友捧起来后你已经站在资本立场开始针对群众制定战略了[微笑]
西瓜是甜的吧,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/008l9u3Ply8gs605o1lezj30u00u0q5u.jpg?KID=imgbed,tva&Expires=1696921402&ssig=GfQIXL3h8R",浙江 绍兴,Mon Sep 11 01:42:41  2023,七十九，三根啊，属于正常偏贵点点的价格吧，没必要骂的这么惨，他生气的点应该是国外大几百都有人崇洋媚外追着买，国货做的好的产品比正常价格贵了一点点，就追着骂
爱吃的小盖子,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/47d9adf9ly8gpm15yswwpj20u00u0t9y.jpg?KID=imgbed,tva&Expires=1696921402&ssig=ioBg2%2Fil3n",江苏 南京,Mon Sep 11 01:45:16  2023,谨言慎行，知错就改。如果累了可以休息一段时间，调整一下状态和心态，我还等着你的双十一呢
老蕃宝贝,"https://tvax2.sinaimg.cn/crop.0.0.814.814.50/6da5c5e2ly8fsfe4te4utj20mm0mmgme.jpg?KID=imgbed,tva&Expires=1696921402&ssig=eDedaY0xLE",广东 广州,Mon Sep 11 01:46:54  2023,李佳琦！永远支持你～[心][心]
奇葩乌龙,"https://tvax2.sinaimg.cn/crop.0.0.794.794.50/006bbS6cly8hb8jg5qrwrj30m20m2jsr.jpg?KID=imgbed,tva&Expires=1696921402&ssig=C1w0KMNRZk",贵州,Mon Sep 11 01:44:18  2023,这几年大家过的都不容易，他只是在跟说国货不应该被人看不起，一时激动说错话，希望下次不要这样了。
被追杀,"https://tvax1.sinaimg.cn/crop.0.0.790.790.50/e706ce20ly8hi528hmcfrj20ly0lyq4g.jpg?KID=imgbed,tva&Expires=1696921402&ssig=iXMe3HXkgs",其他,Mon Sep 11 01:40:39  2023,图片评论 http://t.cn/A6O6n0r5
滚蛋吧我的痛,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/006gkuMlly8gxglh7fg9nj30u00u0gog.jpg?KID=imgbed,tva&Expires=1696921402&ssig=AyC9ty8R8U",贵州 六盘水,Mon Sep 11 01:43:55  2023,理性消费快乐购物，大家有意见可以说，不要上升到攻击人
sssyxxy,"https://tvax4.sinaimg.cn/crop.0.0.899.899.50/006bH9ZZly8hcsb55zw5ej30oz0oz0v8.jpg?KID=imgbed,tva&Expires=1696921402&ssig=5T%2FdZrXnrq",山东 济南,Mon Sep 11 01:52:56  2023,你就装吧 你后续的直播内容又不是没看到 明明还在怪“什么话都不能说” 嫌“自己不够圆滑”😅 这叫一直在反思？
改个名字而已lucky,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/0073nk8Ely8h11dt0821cj30u00u0dia.jpg?KID=imgbed,tva&Expires=1696921402&ssig=%2Ba0B1GzBtD",其他,Mon Sep 11 01:41:21  2023,你挣这么多了还要继续挣？[哆啦A梦害怕][哆啦A梦害怕]退网享受你的日子去吧 厌女gay
心诚则凌L,"https://tvax3.sinaimg.cn/crop.0.0.512.512.50/9b256e96ly8gymhcecobnj20e80e83zh.jpg?KID=imgbed,tva&Expires=1696921403&ssig=%2FuxMbNvW9e",福建,Mon Sep 11 04:08:11  2023,原来你上班是为了陪伴我们，真是天大的笑话。那你干脆退休好了，你以为你是谁啊，我们需要你的陪伴[可爱]从今以后再也不会去你的直播间买东西，拜拜了您嘞👋
