screen_name,profile_image_url,location,created_time,text
Mengin-,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/bf6f00dely8h8c1zrshjmj20u00u075r.jpg?KID=imgbed,tva&Expires=1696921512&ssig=UNe6MjXqqx",广东 惠州,Tue Sep 19 19:56:22  2023,我得去努力工作，看不了[老师好]
苏轼··,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/007eA9xOly8g7adjsaaqgj30ro0ro0ul.jpg?KID=imgbed,tva&Expires=1696921512&ssig=nC6HYdwpXu",其他,Tue Sep 19 19:55:47  2023,这家伙疯了吗，怎么还在直播
荣幺幺ya,"https://tvax4.sinaimg.cn/crop.0.0.664.664.50/9cb3252bly8g1rdbhz63gj20ig0igq3q.jpg?KID=imgbed,tva&Expires=1696921512&ssig=vHQCKdXaTx",山东 威海,Wed Sep 20 05:23:02  2023,人家很努力的把价格搞上来了，你们不要乱说[doge]
shongxuei,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/0065GaNely8h7xoc6al5zj30e80e83yt.jpg?KID=imgbed,tva&Expires=1696921512&ssig=MY5czg3Mce",河北 石家庄,Wed Sep 20 06:52:45  2023,你可终于要完蛋了！[嘻嘻]枉我我之前那么喜欢你！
猫头鹰和612,"https://tvax2.sinaimg.cn/crop.0.0.132.132.50/0074TpFHly8fodvzgfxioj303o03o744.jpg?KID=imgbed,tva&Expires=1696921512&ssig=3MFgK%2FiE1d",其他,Wed Sep 20 10:44:59  2023,[打call]佳琦一直播，我就一直买，我自己赚的钱我乐意怎么消费就怎么消费，有些人就是喜欢管闲事～
nico-chang,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/6ba8b847ly8gjuzbpoorbj20u00u0jtx.jpg?KID=imgbed,tva&Expires=1696921512&ssig=fBboN4K9S8",海外 英国,Tue Sep 19 20:03:29  2023,已经在人民日报的黑名单了
X肖-婷Ting,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/008exAOoly8hi283ol69jj30u00u0wfp.jpg?KID=imgbed,tva&Expires=1696921512&ssig=D5OuazV9v1",四川,Tue Sep 19 20:05:32  2023,不喜欢就不看不买就滑走真的没必要在评论区说在直播间说真的 眼不见为净有时候真的别一直刷存在感
小小鱼丸糖,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/0077160Xly8hgfb0t17fjj30u00u0mxu.jpg?KID=imgbed,tva&Expires=1696921512&ssig=mXwe6uSk5A",其他,Tue Sep 19 22:57:58  2023,李佳琦不用管别人怎么说  他们是嫉妒你
独亦秋人,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/006K6Yy8ly8g11hql6lx2j30ro0roq46.jpg?KID=imgbed,tva&Expires=1696921513&ssig=nFr5Ti8vNW",四川 广安,Tue Sep 19 19:55:52  2023,你知道老子工作多苦吗
下个路口打你,"https://tvax4.sinaimg.cn/crop.0.0.828.828.50/d86f091dly8gz2aesqstuj20n00n00tb.jpg?KID=imgbed,tva&Expires=1696921513&ssig=kjJpqUYVEh",其他,Tue Sep 19 20:12:14  2023,刷什么存在感啊有些人 不买出去  在这儿骂天骂地抵制这个抵制那个工资就能涨吗 别太幼稚
风吹过后的秋,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/007b3qXcly8hhyfcrcsuvj30u00u1tbv.jpg?KID=imgbed,tva&Expires=1696921513&ssig=euJLE%2FnVwv",其他,Wed Sep 20 19:43:02  2023,好多丫鬟在心疼主子，这也太逗了
蜜丝-Tian,"https://tvax3.sinaimg.cn/crop.0.0.512.512.50/4bf3d935ly8hfcvurv4vlj20e80e8t9c.jpg?KID=imgbed,tva&Expires=1696921513&ssig=5bNlCz9nSa",四川 成都,Tue Sep 19 19:55:31  2023,来咯来咯[打call][打call]
阿欣的玫瑰,"https://tvax1.sinaimg.cn/crop.0.0.1002.1002.50/bdf85616ly8gby63c1iotj20ru0ruq5j.jpg?KID=imgbed,tva&Expires=1696921513&ssig=IIKAJTW0Hg",四川 成都,Tue Sep 19 20:02:04  2023,又没有求着你买，不买就走
阿云奶盖的糖,"https://tvax2.sinaimg.cn/crop.0.0.996.996.50/00776qybly8hill8wkc1lj30rp0rowi0.jpg?KID=imgbed,tva&Expires=1696921513&ssig=atHUTSiFuE",山西,Tue Sep 19 20:05:01  2023,嘴下积德吧朋友们
德善哈,"https://tvax1.sinaimg.cn/crop.0.0.822.822.50/006kPQxAly8h6a1euiqj4j30mu0mut8x.jpg?KID=imgbed,tva&Expires=1696921513&ssig=2a4x%2BJq1BT",其他,Tue Sep 19 20:09:30  2023,你给我天天发佳琦[doge][doge][doge]气死黑子吧  继续骂 让它们 多少营销号黑子踩着你这波流量狂欢…那咱还是自己天天发
大海里的小屋,"https://tva1.sinaimg.cn/crop.0.0.512.512.50/780060a4jw8ebz8514mxxj20e80e8mxz.jpg?KID=imgbed,tva&Expires=1696921513&ssig=nQoYj09Kqc",天津,Wed Sep 20 08:39:29  2023,哇，这控评，厉害，被打脸被侮辱还开开心心接受的跪族们请继续。
李宝库小朋友,"https://tvax1.sinaimg.cn/crop.0.0.512.512.50/6aed7dc7ly8h8d1af2wpwj20e80e8dg5.jpg?KID=imgbed,tva&Expires=1696921513&ssig=DO6l1pgt%2Bp",北京 西城区,Wed Sep 20 16:31:26  2023,你怎么还在播啊绝了，赶紧封杀了啊
hefangheng珩,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/006KSucwly8g7udh6fksij30ro0ro0u1.jpg?KID=imgbed,tva&Expires=1696921513&ssig=X9rAsvBBBG",湖南 长沙,Tue Sep 19 20:17:55  2023,没必要这么喷人，那其他牌子眉笔几百一支，怎么没人去喷了，其实买东西觉得贵就不买觉得便宜就下手，关键还要适合自己。社会大把野蛮人说话不经头脑，也没人喷
要去那高处看一看Gin,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/751fcb33ly8hgxqncdpdrj20u00u041q.jpg?KID=imgbed,tva&Expires=1696921513&ssig=6SAfULgXfV",海外,Tue Sep 19 20:06:10  2023,啊对了 还有月饼🥮节！！很快还会有所有女生的offer3哟 [打call] 哈哈哈哈哈哈 一年一度下饭综艺[色]
是的我心态超好der,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/5e7c4a15ly8hfsah1t9blj20u00u0q4m.jpg?KID=imgbed,tva&Expires=1696921513&ssig=%2ByyRe%2BzrmQ",海外 英国,Tue Sep 19 22:59:50  2023,支持支持
爱by茜,"https://tva1.sinaimg.cn/crop.0.0.511.511.50/005FiuqCjw8fbycbnyu2aj30e70e8dgl.jpg?KID=imgbed,tva&Expires=1696921513&ssig=QPXFDq8uhm",河南 郑州,Tue Sep 19 23:21:43  2023,挚爱粉，永远支持佳琦～[心][心]加油！
心年-,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/8dd4ee75ly8gl78hny6isj20u00u0n0f.jpg?KID=imgbed,tva&Expires=1696921513&ssig=25XMceddQe",河北 石家庄,Wed Sep 20 17:24:32  2023,[doge]建议直接封杀
暖伤凉阁,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/7be25b6ely8fzi11dx4g4j20u00u0ta4.jpg?KID=imgbed,tva&Expires=1696921513&ssig=ciN3w6u57x",其他,Wed Sep 20 06:40:13  2023,还得努力加班，不然没钱买[悲伤]
吖吖蛋儿爱吃鸡,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/ca92fe1ely8hh6f2ikfpnj20u00u0jxj.jpg?KID=imgbed,tva&Expires=1696921513&ssig=qAEdt5Aj7W",山东 青岛,Tue Sep 19 20:30:57  2023,买不起眉笔能看吗？
小小鱼丸糖,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/0077160Xly8hgfb0t17fjj30u00u0mxu.jpg?KID=imgbed,tva&Expires=1696921513&ssig=mzmOTLZwK3",其他,Tue Sep 19 21:36:30  2023,不喜欢出去
nico-chang,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/6ba8b847ly8gjuzbpoorbj20u00u0jtx.jpg?KID=imgbed,tva&Expires=1696921513&ssig=MkttZFqpYD",海外 英国,Tue Sep 19 20:00:20  2023,封杀他
